0,-1
1,-2
2,-3
3,-4
4,-5
5,-6
6,-7
7,-8
8,-9
9,-10
10,-11
11,-12
12,-13
13,-14
14,-15
15,-16
16,-17
17,-18
18,-19
19,-20
20,-19
21,-18
22,-19
23,-20
24,-21
25,-22
26,-23
27,-24
28,-25
29,-26
30,-27
31,-28
32,-29
33,-30
34,-29
35,-30
36,-31
37,-32
38,-31
39,-32
40,-33
41,-32
42,-33
43,-34
44,-35
45,-36
46,-37
47,-36
48,-37
49,-37
50,-38
51,-37
52,-36
53,-36
54,-37
55,-36
56,-37
57,-38
58,-39
59,-38
60,-37
61,-36
62,-35
63,-34
64,-34
65,-33
66,-33
67,-32
68,-31
69,-30
70,-29
71,-29
72,-28
73,-28
74,-28
75,-27
76,-27
77,-28
78,-29
79,-30
80,-31
81,-30
82,-29
83,-28
84,-27
85,-28
86,-28
87,-27
88,-26
89,-25
90,-24
91,-23
92,-23
93,-24
94,-25
95,-26
96,-26
97,-25
98,-24
99,-23
100,-22
101,-21
102,-21
103,-21
104,-21
105,-21
106,-21
107,-20
108,-20
109,-19
110,-19
111,-18
112,-17
113,-16
114,-15
115,-14
116,-13
117,-12
118,-11
119,-10
120,-11
121,-10
122,-10
123,-9
124,-8
125,-8
126,-8
127,-7
128,-8
129,-7
130,-6
131,-5
132,-6
133,-6
134,-5
135,-4
136,-3
137,-2
138,-2
139,-1
140,0
141,1
142,2
143,3
144,3
145,2
146,3
147,4
148,5
149,6
150,7
151,8
152,8
153,9
154,10
155,10
156,9
157,9
158,9
159,9
160,10
161,10
162,10
163,11
164,12
165,12
166,12
167,11
168,11
169,10
170,10
171,10
172,10
173,10
174,9
175,10
176,11
177,10
178,11
179,12
180,12
181,13
182,13
183,13
184,14
185,15
186,15
187,16
188,17
189,18
190,18
191,19
192,20
193,21
194,20
195,19
196,18
197,18
198,19
199,19
200,19
201,20
202,19
203,20
204,21
205,22
206,21
207,22
208,22
209,23
210,24
211,25
212,26
213,27
214,26
215,26
216,27
217,28
218,29
219,29
220,30
221,31
222,32
223,32
224,33
225,33
226,34
227,35
228,36
229,37
230,38
231,38
232,39
233,39
234,40
235,39
236,38
237,38
238,39
239,38
240,39
241,39
242,39
243,40
244,40
245,41
246,42
247,43
248,44
249,44
250,45
251,45
252,46
253,46
254,46
255,45
256,46
257,47
258,46
259,47
260,48
261,49
262,50
263,50
264,51
265,51
266,51
267,52
268,53
269,54
270,55
271,56
272,57
273,56
274,56
275,57
276,57
277,58
278,58
279,57
280,58
281,59
282,60
283,61
284,62
285,62
286,63
287,64
288,65
289,66
290,67
291,66
292,66
293,67
294,68
295,69
296,70
297,70
298,71
299,71
300,70
301,70
302,71
303,71
304,71
305,70
306,70
307,71
308,71
309,71
310,71
311,70
312,69
313,70
314,71
315,71
316,70
317,71
318,72
319,73
320,73
321,74
322,73
323,74
324,75
325,76
326,77
327,78
328,78
329,78
330,79
331,79
332,80
333,80
334,80
335,79
336,78
337,77
338,77
339,78
340,79
341,80
342,80
343,81
344,82
345,82
346,81
347,82
348,82
349,81
350,81
351,82
352,82
353,82
354,83
355,83
356,82
357,83
358,84
359,84
360,84
361,85
362,86
363,85
364,84
365,85
366,86
367,86
368,87
369,88
370,89
371,90
372,90
373,91
374,91
375,92
376,91
377,92
378,93
379,94
380,95
381,96
382,97
383,97
384,98
385,98
386,99
387,100
388,100
389,100
390,100
391,101
392,102
393,103
394,103
395,103
396,103
397,104
398,104
399,104
400,105
401,106
402,105
403,105
404,104
405,105
406,105
407,105
408,106
409,107
410,107
411,107
412,106
413,105
414,104
415,105
416,106
417,106
418,106
419,107
420,108
421,108
422,108
423,108
424,108
425,107
426,107
427,108
428,108
429,109
430,110
431,111
432,111
433,111
434,112
435,113
436,114
437,115
438,115
439,115
440,115
441,116
442,117
443,118
444,117
445,118
446,117
447,118
448,117
449,118
450,119
451,120
452,121
453,121
454,121
455,121
456,121
457,121
458,122
459,123
460,124
461,125
462,126
463,127
464,126
465,127
466,127
467,128
468,129
469,130
470,130
471,131
472,130
473,130
474,131
475,131
476,131
477,130
478,130
479,131
480,131
481,132
482,131
483,132
484,132
485,131
486,130
487,129
488,130
489,131
490,132
491,131
492,132
493,133
494,134
495,134
496,134
497,135
498,136
499,137
500,138
501,138
502,139
503,140
504,141
505,142
506,143
507,143
508,144
509,145
510,146
511,147
512,147
513,148
514,148
515,149
516,150
517,151
518,152
519,153
520,153
521,154
522,155
523,156
524,155
525,156
526,157
527,157
528,158
529,159
530,159
531,158
532,157
533,157
534,158
535,157
536,158
537,159
538,160
539,161
540,162
541,162
542,163
543,163
544,164
545,165
546,166
547,165
548,166
549,166
550,167
551,166
552,167
553,168
554,168
555,169
556,170
557,171
558,171
559,172
560,173
561,174
562,175
563,175
564,176
565,177
566,177
567,177
568,177
569,178
570,177
571,178
572,178
573,178
574,179
575,180
576,180
577,181
578,180
579,180
580,180
581,180
582,179
583,179
584,179
585,180
586,181
587,181
588,182
589,182
590,183
591,184
592,183
593,184
594,184
595,184
596,185
597,185
598,186
599,187
600,188
601,188
602,188
603,188
604,189
605,190
606,191
607,192
608,193
609,194
610,194
611,195
612,196
613,197
614,197
615,196
616,196
617,197
618,197
619,198
620,198
621,198
622,199
623,200
624,200
625,201
626,202
627,201
628,202
629,203
630,203
631,204
632,204
633,205
634,206
635,206
636,207
637,208
638,209
639,210
640,210
641,211
642,211
643,211
644,211
645,211
646,212
647,213
648,213
649,214
650,215
651,214
652,215
653,216
654,217
655,217
656,217
657,218
658,218
659,219
660,218
661,219
662,219
663,219
664,219
665,220
666,221
667,222
668,223
669,223
670,224
671,224
672,224
673,225
674,225
675,225
676,224
677,225
678,224
679,225
680,225
681,226
682,226
683,227
684,227
685,227
686,228
687,228
688,228
689,229
690,229
691,230
692,231
693,231
694,231
695,232
696,233
697,234
698,234
699,235
700,236
701,237
702,236
703,237
704,238
705,239
706,239
707,239
708,239
709,238
710,238
711,237
712,238
713,239
714,239
715,239
716,240
717,241
718,242
719,243
720,244
721,245
722,245
723,245
724,245
725,245
726,245
727,245
728,245
729,246
730,246
731,246
732,247
733,248
734,249
735,249
736,248
737,249
738,250
739,251
740,252
741,252
742,253
743,253
744,254
745,253
746,253
747,252
748,253
749,252
750,253
751,253
752,252
753,252
754,253
755,253
756,252
757,253
758,254
759,254
760,254
761,255
762,256
763,256
764,255
765,256
766,257
767,258
768,258
769,259
770,259
771,260
772,259
773,260
774,259
775,260
776,260
777,260
778,260
779,260
780,260
781,261
782,262
783,263
784,262
785,261
786,261
787,262
788,263
789,264
790,265
791,266
792,267
793,268
794,267
795,266
796,267
797,267
798,268
799,269
800,270
801,269
802,270
803,270
804,270
805,271
806,272
807,272
808,272
809,272
810,273
811,274
812,274
813,274
814,275
815,275
816,275
817,276
818,277
819,277
820,277
821,277
822,277
823,277
824,278
825,278
826,278
827,278
828,279
829,279
830,280
831,281
832,281
833,282
834,282
835,282
836,281
837,281
838,281
839,281
840,280
841,281
842,282
843,282
844,283
845,283
846,284
847,285
848,286
849,287
850,288
851,287
852,287
853,288
854,288
855,289
856,289
857,290
858,290
859,291
860,292
861,291
862,291
863,290
864,289
865,289
866,290
867,291
868,291
869,292
870,292
871,292
872,291
873,292
874,293
875,293
876,294
877,295
878,294
879,295
880,295
881,296
882,297
883,298
884,297
885,297
886,298
887,298
888,299
889,300
890,300
891,300
892,301
893,302
894,303
895,303
896,304
897,305
898,304
899,305
900,305
901,305
902,306
903,307
904,308
905,307
906,308
907,307
908,307
909,308
910,307
911,307
912,307
913,307
914,307
915,308
916,309
917,310
918,310
919,310
920,309
921,308
922,308
923,308
924,309
925,309
926,310
927,311
928,310
929,311
